date,trich,feelings,needs
12/02/2022,8,disheartened,vestibular (balance)
12/02/2022,8,disheartened,exercise
12/02/2022,8,disheartened,physical nurturance
12/02/2022,8,disheartened,hygiene and cleanliness
12/02/2022,8,disheartened,order/ symetry
12/02/2022,8,disheartened,autonomy
12/02/2022,8,disheartened,choice
12/02/2022,8,disheartened,water
12/02/2022,8,disheartened,ease
12/02/2022,8,disheartened,relief
12/02/2022,8,disheartened,air
12/02/2022,8,disheartened,nutrition
12/02/2022,8,edgy,vestibular (balance)
12/02/2022,8,edgy,exercise
12/02/2022,8,edgy,physical nurturance
12/02/2022,8,edgy,hygiene and cleanliness
12/02/2022,8,edgy,order/ symetry
12/02/2022,8,edgy,autonomy
12/02/2022,8,edgy,choice
12/02/2022,8,edgy,water
12/02/2022,8,edgy,ease
12/02/2022,8,edgy,relief
12/02/2022,8,edgy,air
12/02/2022,8,edgy,nutrition
12/02/2022,8,bewildered,vestibular (balance)
12/02/2022,8,bewildered,exercise
12/02/2022,8,bewildered,physical nurturance
12/02/2022,8,bewildered,hygiene and cleanliness
12/02/2022,8,bewildered,order/ symetry
12/02/2022,8,bewildered,autonomy
12/02/2022,8,bewildered,choice
12/02/2022,8,bewildered,water
12/02/2022,8,bewildered,ease
12/02/2022,8,bewildered,relief
12/02/2022,8,bewildered,air
12/02/2022,8,bewildered,nutrition
12/02/2022,8,hurt,vestibular (balance)
12/02/2022,8,hurt,exercise
12/02/2022,8,hurt,physical nurturance
12/02/2022,8,hurt,hygiene and cleanliness
12/02/2022,8,hurt,order/ symetry
12/02/2022,8,hurt,autonomy
12/02/2022,8,hurt,choice
12/02/2022,8,hurt,water
12/02/2022,8,hurt,ease
12/02/2022,8,hurt,relief
12/02/2022,8,hurt,air
12/02/2022,8,hurt,nutrition
12/02/2022,8,concerned,vestibular (balance)
12/02/2022,8,concerned,exercise
12/02/2022,8,concerned,physical nurturance
12/02/2022,8,concerned,hygiene and cleanliness
12/02/2022,8,concerned,order/ symetry
12/02/2022,8,concerned,autonomy
12/02/2022,8,concerned,choice
12/02/2022,8,concerned,water
12/02/2022,8,concerned,ease
12/02/2022,8,concerned,relief
12/02/2022,8,concerned,air
12/02/2022,8,concerned,nutrition
12/02/2022,8,disturbed,vestibular (balance)
12/02/2022,8,disturbed,exercise
12/02/2022,8,disturbed,physical nurturance
12/02/2022,8,disturbed,hygiene and cleanliness
12/02/2022,8,disturbed,order/ symetry
12/02/2022,8,disturbed,autonomy
12/02/2022,8,disturbed,choice
12/02/2022,8,disturbed,water
12/02/2022,8,disturbed,ease
12/02/2022,8,disturbed,relief
12/02/2022,8,disturbed,air
12/02/2022,8,disturbed,nutrition
12/02/2022,8,uncomfortable,vestibular (balance)
12/02/2022,8,uncomfortable,exercise
12/02/2022,8,uncomfortable,physical nurturance
12/02/2022,8,uncomfortable,hygiene and cleanliness
12/02/2022,8,uncomfortable,order/ symetry
12/02/2022,8,uncomfortable,autonomy
12/02/2022,8,uncomfortable,choice
12/02/2022,8,uncomfortable,water
12/02/2022,8,uncomfortable,ease
12/02/2022,8,uncomfortable,relief
12/02/2022,8,uncomfortable,air
12/02/2022,8,uncomfortable,nutrition
12/02/2022,8,Depressed,vestibular (balance)
12/02/2022,8,Depressed,exercise
12/02/2022,8,Depressed,physical nurturance
12/02/2022,8,Depressed,hygiene and cleanliness
12/02/2022,8,Depressed,order/ symetry
12/02/2022,8,Depressed,autonomy
12/02/2022,8,Depressed,choice
12/02/2022,8,Depressed,water
12/02/2022,8,Depressed,ease
12/02/2022,8,Depressed,relief
12/02/2022,8,Depressed,air
12/02/2022,8,Depressed,nutrition
12/02/2022,8,Exhausted,vestibular (balance)
12/02/2022,8,Exhausted,exercise
12/02/2022,8,Exhausted,physical nurturance
12/02/2022,8,Exhausted,hygiene and cleanliness
12/02/2022,8,Exhausted,order/ symetry
12/02/2022,8,Exhausted,autonomy
12/02/2022,8,Exhausted,choice
12/02/2022,8,Exhausted,water
12/02/2022,8,Exhausted,ease
12/02/2022,8,Exhausted,relief
12/02/2022,8,Exhausted,air
12/02/2022,8,Exhausted,nutrition
12/02/2022,8,embarrassed,vestibular (balance)
12/02/2022,8,embarrassed,exercise
12/02/2022,8,embarrassed,physical nurturance
12/02/2022,8,embarrassed,hygiene and cleanliness
12/02/2022,8,embarrassed,order/ symetry
12/02/2022,8,embarrassed,autonomy
12/02/2022,8,embarrassed,choice
12/02/2022,8,embarrassed,water
12/02/2022,8,embarrassed,ease
12/02/2022,8,embarrassed,relief
12/02/2022,8,embarrassed,air
12/02/2022,8,embarrassed,nutrition
12/02/2022,8,disenchanted,vestibular (balance)
12/02/2022,8,disenchanted,exercise
12/02/2022,8,disenchanted,physical nurturance
12/02/2022,8,disenchanted,hygiene and cleanliness
12/02/2022,8,disenchanted,order/ symetry
12/02/2022,8,disenchanted,autonomy
12/02/2022,8,disenchanted,choice
12/02/2022,8,disenchanted,water
12/02/2022,8,disenchanted,ease
12/02/2022,8,disenchanted,relief
12/02/2022,8,disenchanted,air
12/02/2022,8,disenchanted,nutrition
12/02/2022,8,fatigued,vestibular (balance)
12/02/2022,8,fatigued,exercise
12/02/2022,8,fatigued,physical nurturance
12/02/2022,8,fatigued,hygiene and cleanliness
12/02/2022,8,fatigued,order/ symetry
12/02/2022,8,fatigued,autonomy
12/02/2022,8,fatigued,choice
12/02/2022,8,fatigued,water
12/02/2022,8,fatigued,ease
12/02/2022,8,fatigued,relief
12/02/2022,8,fatigued,air
12/02/2022,8,fatigued,nutrition
12/02/2022,8,fearful,vestibular (balance)
12/02/2022,8,fearful,exercise
12/02/2022,8,fearful,physical nurturance
12/02/2022,8,fearful,hygiene and cleanliness
12/02/2022,8,fearful,order/ symetry
12/02/2022,8,fearful,autonomy
12/02/2022,8,fearful,choice
12/02/2022,8,fearful,water
12/02/2022,8,fearful,ease
12/02/2022,8,fearful,relief
12/02/2022,8,fearful,air
12/02/2022,8,fearful,nutrition
12/02/2022,8,blah,vestibular (balance)
12/02/2022,8,blah,exercise
12/02/2022,8,blah,physical nurturance
12/02/2022,8,blah,hygiene and cleanliness
12/02/2022,8,blah,order/ symetry
12/02/2022,8,blah,autonomy
12/02/2022,8,blah,choice
12/02/2022,8,blah,water
12/02/2022,8,blah,ease
12/02/2022,8,blah,relief
12/02/2022,8,blah,air
12/02/2022,8,blah,nutrition
12/02/2022,8,distressed,vestibular (balance)
12/02/2022,8,distressed,exercise
12/02/2022,8,distressed,physical nurturance
12/02/2022,8,distressed,hygiene and cleanliness
12/02/2022,8,distressed,order/ symetry
12/02/2022,8,distressed,autonomy
12/02/2022,8,distressed,choice
12/02/2022,8,distressed,water
12/02/2022,8,distressed,ease
12/02/2022,8,distressed,relief
12/02/2022,8,distressed,air
12/02/2022,8,distressed,nutrition
12/02/2022,8,disquieted,vestibular (balance)
12/02/2022,8,disquieted,exercise
12/02/2022,8,disquieted,physical nurturance
12/02/2022,8,disquieted,hygiene and cleanliness
12/02/2022,8,disquieted,order/ symetry
12/02/2022,8,disquieted,autonomy
12/02/2022,8,disquieted,choice
12/02/2022,8,disquieted,water
12/02/2022,8,disquieted,ease
12/02/2022,8,disquieted,relief
12/02/2022,8,disquieted,air
12/02/2022,8,disquieted,nutrition
12/02/2022,8,broken hearted,vestibular (balance)
12/02/2022,8,broken hearted,exercise
12/02/2022,8,broken hearted,physical nurturance
12/02/2022,8,broken hearted,hygiene and cleanliness
12/02/2022,8,broken hearted,order/ symetry
12/02/2022,8,broken hearted,autonomy
12/02/2022,8,broken hearted,choice
12/02/2022,8,broken hearted,water
12/02/2022,8,broken hearted,ease
12/02/2022,8,broken hearted,relief
12/02/2022,8,broken hearted,air
12/02/2022,8,broken hearted,nutrition
12/02/2022,8,uneasy,vestibular (balance)
12/02/2022,8,uneasy,exercise
12/02/2022,8,uneasy,physical nurturance
12/02/2022,8,uneasy,hygiene and cleanliness
12/02/2022,8,uneasy,order/ symetry
12/02/2022,8,uneasy,autonomy
12/02/2022,8,uneasy,choice
12/02/2022,8,uneasy,water
12/02/2022,8,uneasy,ease
12/02/2022,8,uneasy,relief
12/02/2022,8,uneasy,air
12/02/2022,8,uneasy,nutrition
12/02/2022,8,afraid,vestibular (balance)
12/02/2022,8,afraid,exercise
12/02/2022,8,afraid,physical nurturance
12/02/2022,8,afraid,hygiene and cleanliness
12/02/2022,8,afraid,order/ symetry
12/02/2022,8,afraid,autonomy
12/02/2022,8,afraid,choice
12/02/2022,8,afraid,water
12/02/2022,8,afraid,ease
12/02/2022,8,afraid,relief
12/02/2022,8,afraid,air
12/02/2022,8,afraid,nutrition
12/02/2022,8,forlorn,vestibular (balance)
12/02/2022,8,forlorn,exercise
12/02/2022,8,forlorn,physical nurturance
12/02/2022,8,forlorn,hygiene and cleanliness
12/02/2022,8,forlorn,order/ symetry
12/02/2022,8,forlorn,autonomy
12/02/2022,8,forlorn,choice
12/02/2022,8,forlorn,water
12/02/2022,8,forlorn,ease
12/02/2022,8,forlorn,relief
12/02/2022,8,forlorn,air
12/02/2022,8,forlorn,nutrition
12/02/2022,8,wretched,vestibular (balance)
12/02/2022,8,wretched,exercise
12/02/2022,8,wretched,physical nurturance
12/02/2022,8,wretched,hygiene and cleanliness
12/02/2022,8,wretched,order/ symetry
12/02/2022,8,wretched,autonomy
12/02/2022,8,wretched,choice
12/02/2022,8,wretched,water
12/02/2022,8,wretched,ease
12/02/2022,8,wretched,relief
12/02/2022,8,wretched,air
12/02/2022,8,wretched,nutrition
12/02/2022,8,anxious,vestibular (balance)
12/02/2022,8,anxious,exercise
12/02/2022,8,anxious,physical nurturance
12/02/2022,8,anxious,hygiene and cleanliness
12/02/2022,8,anxious,order/ symetry
12/02/2022,8,anxious,autonomy
12/02/2022,8,anxious,choice
12/02/2022,8,anxious,water
12/02/2022,8,anxious,ease
12/02/2022,8,anxious,relief
12/02/2022,8,anxious,air
12/02/2022,8,anxious,nutrition
12/02/2022,8,horrible,vestibular (balance)
12/02/2022,8,horrible,exercise
12/02/2022,8,horrible,physical nurturance
12/02/2022,8,horrible,hygiene and cleanliness
12/02/2022,8,horrible,order/ symetry
12/02/2022,8,horrible,autonomy
12/02/2022,8,horrible,choice
12/02/2022,8,horrible,water
12/02/2022,8,horrible,ease
12/02/2022,8,horrible,relief
12/02/2022,8,horrible,air
12/02/2022,8,horrible,nutrition
12/02/2022,8,worried,vestibular (balance)
12/02/2022,8,worried,exercise
12/02/2022,8,worried,physical nurturance
12/02/2022,8,worried,hygiene and cleanliness
12/02/2022,8,worried,order/ symetry
12/02/2022,8,worried,autonomy
12/02/2022,8,worried,choice
12/02/2022,8,worried,water
12/02/2022,8,worried,ease
12/02/2022,8,worried,relief
12/02/2022,8,worried,air
12/02/2022,8,worried,nutrition
12/02/2022,8,despondant,vestibular (balance)
12/02/2022,8,despondant,exercise
12/02/2022,8,despondant,physical nurturance
12/02/2022,8,despondant,hygiene and cleanliness
12/02/2022,8,despondant,order/ symetry
12/02/2022,8,despondant,autonomy
12/02/2022,8,despondant,choice
12/02/2022,8,despondant,water
12/02/2022,8,despondant,ease
12/02/2022,8,despondant,relief
12/02/2022,8,despondant,air
12/02/2022,8,despondant,nutrition
12/02/2022,8,nervous,vestibular (balance)
12/02/2022,8,nervous,exercise
12/02/2022,8,nervous,physical nurturance
12/02/2022,8,nervous,hygiene and cleanliness
12/02/2022,8,nervous,order/ symetry
12/02/2022,8,nervous,autonomy
12/02/2022,8,nervous,choice
12/02/2022,8,nervous,water
12/02/2022,8,nervous,ease
12/02/2022,8,nervous,relief
12/02/2022,8,nervous,air
12/02/2022,8,nervous,nutrition
12/02/2022,8,displeased,vestibular (balance)
12/02/2022,8,displeased,exercise
12/02/2022,8,displeased,physical nurturance
12/02/2022,8,displeased,hygiene and cleanliness
12/02/2022,8,displeased,order/ symetry
12/02/2022,8,displeased,autonomy
12/02/2022,8,displeased,choice
12/02/2022,8,displeased,water
12/02/2022,8,displeased,ease
12/02/2022,8,displeased,relief
12/02/2022,8,displeased,air
12/02/2022,8,displeased,nutrition
12/02/2022,8,intense,vestibular (balance)
12/02/2022,8,intense,exercise
12/02/2022,8,intense,physical nurturance
12/02/2022,8,intense,hygiene and cleanliness
12/02/2022,8,intense,order/ symetry
12/02/2022,8,intense,autonomy
12/02/2022,8,intense,choice
12/02/2022,8,intense,water
12/02/2022,8,intense,ease
12/02/2022,8,intense,relief
12/02/2022,8,intense,air
12/02/2022,8,intense,nutrition
12/02/2022,8,chagrined,vestibular (balance)
12/02/2022,8,chagrined,exercise
12/02/2022,8,chagrined,physical nurturance
12/02/2022,8,chagrined,hygiene and cleanliness
12/02/2022,8,chagrined,order/ symetry
12/02/2022,8,chagrined,autonomy
12/02/2022,8,chagrined,choice
12/02/2022,8,chagrined,water
12/02/2022,8,chagrined,ease
12/02/2022,8,chagrined,relief
12/02/2022,8,chagrined,air
12/02/2022,8,chagrined,nutrition
12/02/2022,8,frightened,vestibular (balance)
12/02/2022,8,frightened,exercise
12/02/2022,8,frightened,physical nurturance
12/02/2022,8,frightened,hygiene and cleanliness
12/02/2022,8,frightened,order/ symetry
12/02/2022,8,frightened,autonomy
12/02/2022,8,frightened,choice
12/02/2022,8,frightened,water
12/02/2022,8,frightened,ease
12/02/2022,8,frightened,relief
12/02/2022,8,frightened,air
12/02/2022,8,frightened,nutrition
12/02/2022,8,apprehensive,vestibular (balance)
12/02/2022,8,apprehensive,exercise
12/02/2022,8,apprehensive,physical nurturance
12/02/2022,8,apprehensive,hygiene and cleanliness
12/02/2022,8,apprehensive,order/ symetry
12/02/2022,8,apprehensive,autonomy
12/02/2022,8,apprehensive,choice
12/02/2022,8,apprehensive,water
12/02/2022,8,apprehensive,ease
12/02/2022,8,apprehensive,relief
12/02/2022,8,apprehensive,air
12/02/2022,8,apprehensive,nutrition
12/02/2022,8,despairing,vestibular (balance)
12/02/2022,8,despairing,exercise
12/02/2022,8,despairing,physical nurturance
12/02/2022,8,despairing,hygiene and cleanliness
12/02/2022,8,despairing,order/ symetry
12/02/2022,8,despairing,autonomy
12/02/2022,8,despairing,choice
12/02/2022,8,despairing,water
12/02/2022,8,despairing,ease
12/02/2022,8,despairing,relief
12/02/2022,8,despairing,air
12/02/2022,8,despairing,nutrition
11/02/2022,0,peaceful,vestibular (balance)
11/02/2022,0,peaceful,proprioception (awareness)
11/02/2022,0,peaceful,exploration
11/02/2022,0,peaceful,purpose
11/02/2022,0,peaceful,hygiene and cleanliness
11/02/2022,0,peaceful,autonomy
11/02/2022,0,peaceful,ease
11/02/2022,0,peaceful,space
11/02/2022,0,peaceful,exercise
11/02/2022,0,peaceful,visual (sensory stim)
11/02/2022,0,peaceful,celebration of life fulfilled
11/02/2022,0,peaceful,contribution of life
11/02/2022,0,peaceful,self honesty limits bound
11/02/2022,0,peaceful,physical nurturance
11/02/2022,0,peaceful,authenticity
11/02/2022,0,peaceful,water
11/02/2022,0,peaceful,relief (physical discomfort)
11/02/2022,0,peaceful,relief
11/02/2022,0,peaceful,air
11/02/2022,0,peaceful,nutrition
11/02/2022,0,absorbed,vestibular (balance)
11/02/2022,0,absorbed,proprioception (awareness)
11/02/2022,0,absorbed,exploration
11/02/2022,0,absorbed,purpose
11/02/2022,0,absorbed,hygiene and cleanliness
11/02/2022,0,absorbed,autonomy
11/02/2022,0,absorbed,ease
11/02/2022,0,absorbed,space
11/02/2022,0,absorbed,exercise
11/02/2022,0,absorbed,visual (sensory stim)
11/02/2022,0,absorbed,celebration of life fulfilled
11/02/2022,0,absorbed,contribution of life
11/02/2022,0,absorbed,self honesty limits bound
11/02/2022,0,absorbed,physical nurturance
11/02/2022,0,absorbed,authenticity
11/02/2022,0,absorbed,water
11/02/2022,0,absorbed,relief (physical discomfort)
11/02/2022,0,absorbed,relief
11/02/2022,0,absorbed,air
11/02/2022,0,absorbed,nutrition
11/02/2022,0,appreciative,vestibular (balance)
11/02/2022,0,appreciative,proprioception (awareness)
11/02/2022,0,appreciative,exploration
11/02/2022,0,appreciative,purpose
11/02/2022,0,appreciative,hygiene and cleanliness
11/02/2022,0,appreciative,autonomy
11/02/2022,0,appreciative,ease
11/02/2022,0,appreciative,space
11/02/2022,0,appreciative,exercise
11/02/2022,0,appreciative,visual (sensory stim)
11/02/2022,0,appreciative,celebration of life fulfilled
11/02/2022,0,appreciative,contribution of life
11/02/2022,0,appreciative,self honesty limits bound
11/02/2022,0,appreciative,physical nurturance
11/02/2022,0,appreciative,authenticity
11/02/2022,0,appreciative,water
11/02/2022,0,appreciative,relief (physical discomfort)
11/02/2022,0,appreciative,relief
11/02/2022,0,appreciative,air
11/02/2022,0,appreciative,nutrition
11/02/2022,0,composed,vestibular (balance)
11/02/2022,0,composed,proprioception (awareness)
11/02/2022,0,composed,exploration
11/02/2022,0,composed,purpose
11/02/2022,0,composed,hygiene and cleanliness
11/02/2022,0,composed,autonomy
11/02/2022,0,composed,ease
11/02/2022,0,composed,space
11/02/2022,0,composed,exercise
11/02/2022,0,composed,visual (sensory stim)
11/02/2022,0,composed,celebration of life fulfilled
11/02/2022,0,composed,contribution of life
11/02/2022,0,composed,self honesty limits bound
11/02/2022,0,composed,physical nurturance
11/02/2022,0,composed,authenticity
11/02/2022,0,composed,water
11/02/2022,0,composed,relief (physical discomfort)
11/02/2022,0,composed,relief
11/02/2022,0,composed,air
11/02/2022,0,composed,nutrition
11/02/2022,0,ardent,vestibular (balance)
11/02/2022,0,ardent,proprioception (awareness)
11/02/2022,0,ardent,exploration
11/02/2022,0,ardent,purpose
11/02/2022,0,ardent,hygiene and cleanliness
11/02/2022,0,ardent,autonomy
11/02/2022,0,ardent,ease
11/02/2022,0,ardent,space
11/02/2022,0,ardent,exercise
11/02/2022,0,ardent,visual (sensory stim)
11/02/2022,0,ardent,celebration of life fulfilled
11/02/2022,0,ardent,contribution of life
11/02/2022,0,ardent,self honesty limits bound
11/02/2022,0,ardent,physical nurturance
11/02/2022,0,ardent,authenticity
11/02/2022,0,ardent,water
11/02/2022,0,ardent,relief (physical discomfort)
11/02/2022,0,ardent,relief
11/02/2022,0,ardent,air
11/02/2022,0,ardent,nutrition
11/02/2022,0,concerned -,vestibular (balance)
11/02/2022,0,concerned -,proprioception (awareness)
11/02/2022,0,concerned -,exploration
11/02/2022,0,concerned -,purpose
11/02/2022,0,concerned -,hygiene and cleanliness
11/02/2022,0,concerned -,autonomy
11/02/2022,0,concerned -,ease
11/02/2022,0,concerned -,space
11/02/2022,0,concerned -,exercise
11/02/2022,0,concerned -,visual (sensory stim)
11/02/2022,0,concerned -,celebration of life fulfilled
11/02/2022,0,concerned -,contribution of life
11/02/2022,0,concerned -,self honesty limits bound
11/02/2022,0,concerned -,physical nurturance
11/02/2022,0,concerned -,authenticity
11/02/2022,0,concerned -,water
11/02/2022,0,concerned -,relief (physical discomfort)
11/02/2022,0,concerned -,relief
11/02/2022,0,concerned -,air
11/02/2022,0,concerned -,nutrition
11/02/2022,0,bewildered,vestibular (balance)
11/02/2022,0,bewildered,proprioception (awareness)
11/02/2022,0,bewildered,exploration
11/02/2022,0,bewildered,purpose
11/02/2022,0,bewildered,hygiene and cleanliness
11/02/2022,0,bewildered,autonomy
11/02/2022,0,bewildered,ease
11/02/2022,0,bewildered,space
11/02/2022,0,bewildered,exercise
11/02/2022,0,bewildered,visual (sensory stim)
11/02/2022,0,bewildered,celebration of life fulfilled
11/02/2022,0,bewildered,contribution of life
11/02/2022,0,bewildered,self honesty limits bound
11/02/2022,0,bewildered,physical nurturance
11/02/2022,0,bewildered,authenticity
11/02/2022,0,bewildered,water
11/02/2022,0,bewildered,relief (physical discomfort)
11/02/2022,0,bewildered,relief
11/02/2022,0,bewildered,air
11/02/2022,0,bewildered,nutrition
11/02/2022,0,worried,vestibular (balance)
11/02/2022,0,worried,proprioception (awareness)
11/02/2022,0,worried,exploration
11/02/2022,0,worried,purpose
11/02/2022,0,worried,hygiene and cleanliness
11/02/2022,0,worried,autonomy
11/02/2022,0,worried,ease
11/02/2022,0,worried,space
11/02/2022,0,worried,exercise
11/02/2022,0,worried,visual (sensory stim)
11/02/2022,0,worried,celebration of life fulfilled
11/02/2022,0,worried,contribution of life
11/02/2022,0,worried,self honesty limits bound
11/02/2022,0,worried,physical nurturance
11/02/2022,0,worried,authenticity
11/02/2022,0,worried,water
11/02/2022,0,worried,relief (physical discomfort)
11/02/2022,0,worried,relief
11/02/2022,0,worried,air
11/02/2022,0,worried,nutrition
11/02/2022,0,nervous,vestibular (balance)
11/02/2022,0,nervous,proprioception (awareness)
11/02/2022,0,nervous,exploration
11/02/2022,0,nervous,purpose
11/02/2022,0,nervous,hygiene and cleanliness
11/02/2022,0,nervous,autonomy
11/02/2022,0,nervous,ease
11/02/2022,0,nervous,space
11/02/2022,0,nervous,exercise
11/02/2022,0,nervous,visual (sensory stim)
11/02/2022,0,nervous,celebration of life fulfilled
11/02/2022,0,nervous,contribution of life
11/02/2022,0,nervous,self honesty limits bound
11/02/2022,0,nervous,physical nurturance
11/02/2022,0,nervous,authenticity
11/02/2022,0,nervous,water
11/02/2022,0,nervous,relief (physical discomfort)
11/02/2022,0,nervous,relief
11/02/2022,0,nervous,air
11/02/2022,0,nervous,nutrition
11/02/2022,0,intense,vestibular (balance)
11/02/2022,0,intense,proprioception (awareness)
11/02/2022,0,intense,exploration
11/02/2022,0,intense,purpose
11/02/2022,0,intense,hygiene and cleanliness
11/02/2022,0,intense,autonomy
11/02/2022,0,intense,ease
11/02/2022,0,intense,space
11/02/2022,0,intense,exercise
11/02/2022,0,intense,visual (sensory stim)
11/02/2022,0,intense,celebration of life fulfilled
11/02/2022,0,intense,contribution of life
11/02/2022,0,intense,self honesty limits bound
11/02/2022,0,intense,physical nurturance
11/02/2022,0,intense,authenticity
11/02/2022,0,intense,water
11/02/2022,0,intense,relief (physical discomfort)
11/02/2022,0,intense,relief
11/02/2022,0,intense,air
11/02/2022,0,intense,nutrition
11/02/2022,0,mellow,vestibular (balance)
11/02/2022,0,mellow,proprioception (awareness)
11/02/2022,0,mellow,exploration
11/02/2022,0,mellow,purpose
11/02/2022,0,mellow,hygiene and cleanliness
11/02/2022,0,mellow,autonomy
11/02/2022,0,mellow,ease
11/02/2022,0,mellow,space
11/02/2022,0,mellow,exercise
11/02/2022,0,mellow,visual (sensory stim)
11/02/2022,0,mellow,celebration of life fulfilled
11/02/2022,0,mellow,contribution of life
11/02/2022,0,mellow,self honesty limits bound
11/02/2022,0,mellow,physical nurturance
11/02/2022,0,mellow,authenticity
11/02/2022,0,mellow,water
11/02/2022,0,mellow,relief (physical discomfort)
11/02/2022,0,mellow,relief
11/02/2022,0,mellow,air
11/02/2022,0,mellow,nutrition
11/02/2022,0,apprehensive,vestibular (balance)
11/02/2022,0,apprehensive,proprioception (awareness)
11/02/2022,0,apprehensive,exploration
11/02/2022,0,apprehensive,purpose
11/02/2022,0,apprehensive,hygiene and cleanliness
11/02/2022,0,apprehensive,autonomy
11/02/2022,0,apprehensive,ease
11/02/2022,0,apprehensive,space
11/02/2022,0,apprehensive,exercise
11/02/2022,0,apprehensive,visual (sensory stim)
11/02/2022,0,apprehensive,celebration of life fulfilled
11/02/2022,0,apprehensive,contribution of life
11/02/2022,0,apprehensive,self honesty limits bound
11/02/2022,0,apprehensive,physical nurturance
11/02/2022,0,apprehensive,authenticity
11/02/2022,0,apprehensive,water
11/02/2022,0,apprehensive,relief (physical discomfort)
11/02/2022,0,apprehensive,relief
11/02/2022,0,apprehensive,air
11/02/2022,0,apprehensive,nutrition
11/02/2022,0,curious,vestibular (balance)
11/02/2022,0,curious,proprioception (awareness)
11/02/2022,0,curious,exploration
11/02/2022,0,curious,purpose
11/02/2022,0,curious,hygiene and cleanliness
11/02/2022,0,curious,autonomy
11/02/2022,0,curious,ease
11/02/2022,0,curious,space
11/02/2022,0,curious,exercise
11/02/2022,0,curious,visual (sensory stim)
11/02/2022,0,curious,celebration of life fulfilled
11/02/2022,0,curious,contribution of life
11/02/2022,0,curious,self honesty limits bound
11/02/2022,0,curious,physical nurturance
11/02/2022,0,curious,authenticity
11/02/2022,0,curious,water
11/02/2022,0,curious,relief (physical discomfort)
11/02/2022,0,curious,relief
11/02/2022,0,curious,air
11/02/2022,0,curious,nutrition
09/02/2022,1,affectionate,vestibular (balance)
09/02/2022,1,affectionate,exercise
09/02/2022,1,affectionate,physical nurturance
09/02/2022,1,affectionate,hygiene and cleanliness
09/02/2022,1,affectionate,order/ symetry
09/02/2022,1,affectionate,autonomy
09/02/2022,1,affectionate,choice
09/02/2022,1,affectionate,water
09/02/2022,1,affectionate,ease
09/02/2022,1,affectionate,relief
09/02/2022,1,affectionate,air
09/02/2022,1,affectionate,nutrition
09/02/2022,1,warm,vestibular (balance)
09/02/2022,1,warm,exercise
09/02/2022,1,warm,physical nurturance
09/02/2022,1,warm,hygiene and cleanliness
09/02/2022,1,warm,order/ symetry
09/02/2022,1,warm,autonomy
09/02/2022,1,warm,choice
09/02/2022,1,warm,water
09/02/2022,1,warm,ease
09/02/2022,1,warm,relief
09/02/2022,1,warm,air
09/02/2022,1,warm,nutrition
09/02/2022,1,hopeful,vestibular (balance)
09/02/2022,1,hopeful,exercise
09/02/2022,1,hopeful,physical nurturance
09/02/2022,1,hopeful,hygiene and cleanliness
09/02/2022,1,hopeful,order/ symetry
09/02/2022,1,hopeful,autonomy
09/02/2022,1,hopeful,choice
09/02/2022,1,hopeful,water
09/02/2022,1,hopeful,ease
09/02/2022,1,hopeful,relief
09/02/2022,1,hopeful,air
09/02/2022,1,hopeful,nutrition
09/02/2022,1,absorbed,vestibular (balance)
09/02/2022,1,absorbed,exercise
09/02/2022,1,absorbed,physical nurturance
09/02/2022,1,absorbed,hygiene and cleanliness
09/02/2022,1,absorbed,order/ symetry
09/02/2022,1,absorbed,autonomy
09/02/2022,1,absorbed,choice
09/02/2022,1,absorbed,water
09/02/2022,1,absorbed,ease
09/02/2022,1,absorbed,relief
09/02/2022,1,absorbed,air
09/02/2022,1,absorbed,nutrition
09/02/2022,1,appreciative,vestibular (balance)
09/02/2022,1,appreciative,exercise
09/02/2022,1,appreciative,physical nurturance
09/02/2022,1,appreciative,hygiene and cleanliness
09/02/2022,1,appreciative,order/ symetry
09/02/2022,1,appreciative,autonomy
09/02/2022,1,appreciative,choice
09/02/2022,1,appreciative,water
09/02/2022,1,appreciative,ease
09/02/2022,1,appreciative,relief
09/02/2022,1,appreciative,air
09/02/2022,1,appreciative,nutrition
09/02/2022,1,cheerful,vestibular (balance)
09/02/2022,1,cheerful,exercise
09/02/2022,1,cheerful,physical nurturance
09/02/2022,1,cheerful,hygiene and cleanliness
09/02/2022,1,cheerful,order/ symetry
09/02/2022,1,cheerful,autonomy
09/02/2022,1,cheerful,choice
09/02/2022,1,cheerful,water
09/02/2022,1,cheerful,ease
09/02/2022,1,cheerful,relief
09/02/2022,1,cheerful,air
09/02/2022,1,cheerful,nutrition
09/02/2022,1,harried,vestibular (balance)
09/02/2022,1,harried,exercise
09/02/2022,1,harried,physical nurturance
09/02/2022,1,harried,hygiene and cleanliness
09/02/2022,1,harried,order/ symetry
09/02/2022,1,harried,autonomy
09/02/2022,1,harried,choice
09/02/2022,1,harried,water
09/02/2022,1,harried,ease
09/02/2022,1,harried,relief
09/02/2022,1,harried,air
09/02/2022,1,harried,nutrition
09/02/2022,1,adventurous,vestibular (balance)
09/02/2022,1,adventurous,exercise
09/02/2022,1,adventurous,physical nurturance
09/02/2022,1,adventurous,hygiene and cleanliness
09/02/2022,1,adventurous,order/ symetry
09/02/2022,1,adventurous,autonomy
09/02/2022,1,adventurous,choice
09/02/2022,1,adventurous,water
09/02/2022,1,adventurous,ease
09/02/2022,1,adventurous,relief
09/02/2022,1,adventurous,air
